3,3,-75,0.033903
3,3,-74.9,0.033908
3,3,-74.8,0.033913
3,3,-74.7,0.033918
3,3,-74.6,0.033923
3,3,-74.5,0.033928
3,3,-74.4,0.033933
3,3,-74.3,0.033939
3,3,-74.2,0.033944
3,3,-74.1,0.033949
3,3,-74,0.033954
3,3,-73.9,0.03396
3,3,-73.8,0.033965
3,3,-73.7,0.03397
3,3,-73.6,0.033976
3,3,-73.5,0.033981
3,3,-73.4,0.033987
3,3,-73.3,0.033992
3,3,-73.2,0.033998
3,3,-73.1,0.034003
3,3,-73,0.034009
3,3,-72.9,0.034014
3,3,-72.8,0.03402
3,3,-72.7,0.034025
3,3,-72.6,0.034031
3,3,-72.5,0.034037
3,3,-72.4,0.034042
3,3,-72.3,0.034048
3,3,-72.2,0.034054
3,3,-72.1,0.03406
3,3,-72,0.034066
3,3,-71.9,0.034071
3,3,-71.8,0.034077
3,3,-71.7,0.034083
3,3,-71.6,0.034089
3,3,-71.5,0.034095
3,3,-71.4,0.034101
3,3,-71.3,0.034107
3,3,-71.2,0.034113
3,3,-71.1,0.03412
3,3,-71,0.034126
3,3,-70.9,0.034132
3,3,-70.8,0.034138
3,3,-70.7,0.034144
3,3,-70.6,0.034151
3,3,-70.5,0.034157
3,3,-70.4,0.034163
3,3,-70.3,0.03417
3,3,-70.2,0.034176
3,3,-70.1,0.034182
3,3,-70,0.034189
3,3,-69.9,0.034195
3,3,-69.8,0.034202
3,3,-69.7,0.034208
3,3,-69.6,0.034215
3,3,-69.5,0.034222
3,3,-69.4,0.034228
3,3,-69.3,0.034235
3,3,-69.2,0.034242
3,3,-69.1,0.034248
3,3,-69,0.034255
3,3,-68.9,0.034262
3,3,-68.8,0.034269
3,3,-68.7,0.034276
3,3,-68.6,0.034283
3,3,-68.5,0.03429
3,3,-68.4,0.034297
3,3,-68.3,0.034304
3,3,-68.2,0.034311
3,3,-68.1,0.034318
3,3,-68,0.034325
3,3,-67.9,0.034332
3,3,-67.8,0.034339
3,3,-67.7,0.034346
3,3,-67.6,0.034354
3,3,-67.5,0.034361
3,3,-67.4,0.034368
3,3,-67.3,0.034376
3,3,-67.2,0.034383
3,3,-67.1,0.03439
3,3,-67,0.034398
3,3,-66.9,0.034405
3,3,-66.8,0.034413
3,3,-66.7,0.03442
3,3,-66.6,0.034428
3,3,-66.5,0.034435
3,3,-66.4,0.034443
3,3,-66.3,0.034451
3,3,-66.2,0.034459
3,3,-66.1,0.034467
3,3,-66,0.034475
3,3,-65.9,0.034483
3,3,-65.8,0.034491
3,3,-65.7,0.034499
3,3,-65.6,0.034507
3,3,-65.5,0.034515
3,3,-65.4,0.034523
3,3,-65.3,0.034531
3,3,-65.2,0.03454
3,3,-65.1,0.034548
3,3,-65,0.034556
3,3,-64.9,0.034565
3,3,-64.8,0.034573
3,3,-64.7,0.034582
3,3,-64.6,0.03459
3,3,-64.5,0.034599
3,3,-64.4,0.034608
3,3,-64.3,0.034617
3,3,-64.2,0.034625
3,3,-64.1,0.034634
3,3,-64,0.034643
3,3,-63.9,0.034652
3,3,-63.8,0.03466
3,3,-63.7,0.034669
3,3,-63.6,0.034677
3,3,-63.5,0.034686
3,3,-63.4,0.034694
3,3,-63.3,0.034702
3,3,-63.2,0.034711
3,3,-63.1,0.034719
3,3,-63,0.034727
3,3,-62.9,0.034736
3,3,-62.8,0.034745
3,3,-62.7,0.034753
3,3,-62.6,0.034762
3,3,-62.5,0.035005
3,3,-62.4,0.035212
3,3,-62.3,0.035421
3,3,-62.2,0.035631
3,3,-62.1,0.035844
3,3,-62,0.036058
3,3,-61.9,0.036275
3,3,-61.8,0.036493
3,3,-61.7,0.036714
3,3,-61.6,0.036936
3,3,-61.5,0.03716
3,3,-61.4,0.037387
3,3,-61.3,0.037615
3,3,-61.2,0.037848
3,3,-61.1,0.038084
3,3,-61,0.03832
3,3,-60.9,0.038559
3,3,-60.8,0.038799
3,3,-60.7,0.039041
3,3,-60.6,0.039275
3,3,-60.5,0.039495
3,3,-60.4,0.039719
3,3,-60.3,0.039947
3,3,-60.2,0.040174
3,3,-60.1,0.040402
3,3,-60,0.040632
3,3,-59.9,0.040862
3,3,-59.8,0.041092
3,3,-59.7,0.041324
3,3,-59.6,0.041558
3,3,-59.5,0.041793
3,3,-59.4,0.042025
3,3,-59.3,0.042259
3,3,-59.2,0.042496
3,3,-59.1,0.042737
3,3,-59,0.04298
3,3,-58.9,0.043226
3,3,-58.8,0.043476
3,3,-58.7,0.04373
3,3,-58.6,0.043987
3,3,-58.5,0.044154
3,3,-58.4,0.044181
3,3,-58.3,0.044208
3,3,-58.2,0.044235
3,3,-58.1,0.044263
3,3,-58,0.044291
3,3,-57.9,0.044319
3,3,-57.8,0.044347
3,3,-57.7,0.044375
3,3,-57.6,0.044403
3,3,-57.5,0.044432
3,3,-57.4,0.044461
3,3,-57.3,0.04449
3,3,-57.2,0.044519
3,3,-57.1,0.044549
3,3,-57,0.044579
3,3,-56.9,0.04461
3,3,-56.8,0.044641
3,3,-56.7,0.044673
3,3,-56.6,0.044705
3,3,-56.5,0.044737
3,3,-56.4,0.04477
3,3,-56.3,0.044803
3,3,-56.2,0.044837
3,3,-56.1,0.044871
3,3,-56,0.044905
3,3,-55.9,0.04494
3,3,-55.8,0.044975
3,3,-55.7,0.045011
3,3,-55.6,0.045047
3,3,-55.5,0.045084
3,3,-55.4,0.045121
3,3,-55.3,0.045158
3,3,-55.2,0.045195
3,3,-55.1,0.045233
3,3,-55,0.045271
3,3,-54.9,0.045309
3,3,-54.8,0.045348
3,3,-54.7,0.045386
3,3,-54.6,0.045425
3,3,-54.5,0.045465
3,3,-54.4,0.045504
3,3,-54.3,0.045544
3,3,-54.2,0.045584
3,3,-54.1,0.045625
3,3,-54,0.045667
3,3,-53.9,0.045708
3,3,-53.8,0.04575
3,3,-53.7,0.045792
3,3,-53.6,0.045834
3,3,-53.5,0.045876
3,3,-53.4,0.045919
3,3,-53.3,0.045961
3,3,-53.2,0.046004
3,3,-53.1,0.046047
3,3,-53,0.04609
3,3,-52.9,0.046134
3,3,-52.8,0.046178
3,3,-52.7,0.046222
3,3,-52.6,0.046266
3,3,-52.5,0.04631
3,3,-52.4,0.046355
3,3,-52.3,0.046399
3,3,-52.2,0.046444
3,3,-52.1,0.04649
3,3,-52,0.046535
3,3,-51.9,0.04658
3,3,-51.8,0.046626
3,3,-51.7,0.046672
3,3,-51.6,0.046718
3,3,-51.5,0.046765
3,3,-51.4,0.046812
3,3,-51.3,0.046859
3,3,-51.2,0.046906
3,3,-51.1,0.046953
3,3,-51,0.047001
3,3,-50.9,0.047049
3,3,-50.8,0.047097
3,3,-50.7,0.047145
3,3,-50.6,0.047194
3,3,-50.5,0.047242
3,3,-50.4,0.047291
3,3,-50.3,0.04734
3,3,-50.2,0.047389
3,3,-50.1,0.047438
3,3,-50,0.047487
3,3,-49.9,0.047537
3,3,-49.8,0.047586
3,3,-49.7,0.047636
3,3,-49.6,0.047685
3,3,-49.5,0.047735
3,3,-49.4,0.047784
3,3,-49.3,0.047834
3,3,-49.2,0.047884
3,3,-49.1,0.047935
3,3,-49,0.047986
3,3,-48.9,0.048037
3,3,-48.8,0.048088
3,3,-48.7,0.048139
3,3,-48.6,0.04819
3,3,-48.5,0.048242
3,3,-48.4,0.048293
3,3,-48.3,0.048345
3,3,-48.2,0.048397
3,3,-48.1,0.048449
3,3,-48,0.048501
3,3,-47.9,0.048553
3,3,-47.8,0.048605
3,3,-47.7,0.048657
3,3,-47.6,0.04871
3,3,-47.5,0.048763
3,3,-47.4,0.048815
3,3,-47.3,0.048868
3,3,-47.2,0.048922
3,3,-47.1,0.048975
3,3,-47,0.049028
3,3,-46.9,0.049081
3,3,-46.8,0.049135
3,3,-46.7,0.049188
3,3,-46.6,0.049242
3,3,-46.5,0.049295
3,3,-46.4,0.049349
3,3,-46.3,0.049402
3,3,-46.2,0.049456
3,3,-46.1,0.04951
3,3,-46,0.049564
3,3,-45.9,0.049618
3,3,-45.8,0.049672
3,3,-45.7,0.049726
3,3,-45.6,0.04978
3,3,-45.5,0.049834
3,3,-45.4,0.049888
3,3,-45.3,0.049943
3,3,-45.2,0.049997
3,3,-45.1,0.050051
