3,3,-75,0.049862
3,3,-74.9,0.049872
3,3,-74.8,0.049882
3,3,-74.7,0.049891
3,3,-74.6,0.049901
3,3,-74.5,0.049911
3,3,-74.4,0.049921
3,3,-74.3,0.049932
3,3,-74.2,0.049942
3,3,-74.1,0.049952
3,3,-74,0.049962
3,3,-73.9,0.049972
3,3,-73.8,0.049983
3,3,-73.7,0.049993
3,3,-73.6,0.050004
3,3,-73.5,0.050014
3,3,-73.4,0.050025
3,3,-73.3,0.050035
3,3,-73.2,0.050046
3,3,-73.1,0.050057
3,3,-73,0.050067
3,3,-72.9,0.050078
3,3,-72.8,0.050089
3,3,-72.7,0.0501
3,3,-72.6,0.050111
3,3,-72.5,0.050122
3,3,-72.4,0.050133
3,3,-72.3,0.050144
3,3,-72.2,0.050155
3,3,-72.1,0.050166
3,3,-72,0.050177
3,3,-71.9,0.050189
3,3,-71.8,0.0502
3,3,-71.7,0.050211
3,3,-71.6,0.050223
3,3,-71.5,0.050234
3,3,-71.4,0.050246
3,3,-71.3,0.050257
3,3,-71.2,0.050269
3,3,-71.1,0.050281
3,3,-71,0.050293
3,3,-70.9,0.050304
3,3,-70.8,0.050316
3,3,-70.7,0.050328
3,3,-70.6,0.05034
3,3,-70.5,0.050352
3,3,-70.4,0.050364
3,3,-70.3,0.050376
3,3,-70.2,0.050388
3,3,-70.1,0.050401
3,3,-70,0.050413
3,3,-69.9,0.050425
3,3,-69.8,0.050437
3,3,-69.7,0.05045
3,3,-69.6,0.050462
3,3,-69.5,0.050475
3,3,-69.4,0.050487
3,3,-69.3,0.0505
3,3,-69.2,0.050512
3,3,-69.1,0.050525
3,3,-69,0.050538
3,3,-68.9,0.050551
3,3,-68.8,0.050564
3,3,-68.7,0.050577
3,3,-68.6,0.05059
3,3,-68.5,0.050603
3,3,-68.4,0.050616
3,3,-68.3,0.050629
3,3,-68.2,0.050642
3,3,-68.1,0.050655
3,3,-68,0.050669
3,3,-67.9,0.050682
3,3,-67.8,0.050695
3,3,-67.7,0.050709
3,3,-67.6,0.050722
3,3,-67.5,0.050736
3,3,-67.4,0.05075
3,3,-67.3,0.050763
3,3,-67.2,0.050777
3,3,-67.1,0.050791
3,3,-67,0.050805
3,3,-66.9,0.050819
3,3,-66.8,0.050833
3,3,-66.7,0.050847
3,3,-66.6,0.050861
3,3,-66.5,0.050875
3,3,-66.4,0.050889
3,3,-66.3,0.050904
3,3,-66.2,0.050918
3,3,-66.1,0.050932
3,3,-66,0.050947
3,3,-65.9,0.050962
3,3,-65.8,0.050976
3,3,-65.7,0.050991
3,3,-65.6,0.051006
3,3,-65.5,0.05102
3,3,-65.4,0.051035
3,3,-65.3,0.05105
3,3,-65.2,0.051065
3,3,-65.1,0.05108
3,3,-65,0.051095
3,3,-64.9,0.05111
3,3,-64.8,0.051126
3,3,-64.7,0.051141
3,3,-64.6,0.051156
3,3,-64.5,0.051172
3,3,-64.4,0.051187
3,3,-64.3,0.051203
3,3,-64.2,0.051218
3,3,-64.1,0.051234
3,3,-64,0.05125
3,3,-63.9,0.051266
3,3,-63.8,0.051281
3,3,-63.7,0.051297
3,3,-63.6,0.051313
3,3,-63.5,0.051329
3,3,-63.4,0.051346
3,3,-63.3,0.051362
3,3,-63.2,0.051378
3,3,-63.1,0.051395
